data,tamponi_totali_test_effettuati,tamponi_totali_casi_diagnosticati,tamponi_totali_casi_positivi,tamponi_odierni_test_effettuati,tamponi_odierni_casi_diagnosticati,tamponi_odierni_casi_positivi,malati_totali_persone,malati_totali_provincia_pesaro_urbino,malati_totali_provincia_ancona,malati_totali_provincia_macerata,malati_totali_provincia_fermo,malati_totali_provincia_ascoli_piceno,malati_totali_provincia_extra_regione,malati_dimessi_guariti,malati_attivi_persone,malati_attivi_isolamento_domiciliare,malati_attivi_ricoverati_totali,malati_attivi_ricoverati_terapia_intensiva_totali,malati_attivi_ricoverati_terapia_intensiva_strutture_AO_Marche_Nord,malati_attivi_ricoverati_terapia_intensiva_strutture_AO_Ancona_Torrette,malati_attivi_ricoverati_terapia_intensiva_strutture_Senigallia,malati_attivi_ricoverati_terapia_intensiva_strutture_Fermo,malati_attivi_ricoverati_terapia_intensiva_strutture_Civitanova,malati_attivi_ricoverati_terapia_intensiva_strutture_Jesi,malati_attivi_ricoverati_terapia_intensiva_strutture_Urbino,malati_attivi_ricoverati_terapia_intensiva_strutture_Camerino,malati_attivi_ricoverati_terapia_intensiva_strutture_San_Benedetto_dT,malati_attivi_ricoverati_terapia_intensiva_strutture_Macerata,malati_attivi_ricoverati_terapia_intensiva_strutture_INRCA_Ancona,malati_attivi_ricoverati_semi_intensiva_totali,malati_attivi_ricoverati_semi_intensiva_strutture_Civitanova,malati_attivi_ricoverati_semi_intensiva_strutture_Camerino,malati_attivi_ricoverati_semi_intensiva_strutture_San_Benedetto_dT,malati_attivi_ricoverati_semi_intensiva_strutture_Jesi,malati_attivi_ricoverati_semi_intensiva_strutture_Macerata,malati_attivi_ricoverati_semi_intensiva_strutture_Urbino,malati_attivi_ricoverati_semi_intensiva_strutture_Senigallia,malati_attivi_ricoverati_semi_intensiva_strutture_Fermo,malati_attivi_ricoverati_semi_intensiva_strutture_AO_Marche_Nord,malati_attivi_ricoverati_semi_intensiva_strutture_AO_Ancona_Torrette,malati_attivi_ricoverati_semi_intensiva_strutture_Villa_Pini,malati_attivi_ricoverati_post_critica_totali,malati_attivi_ricoverati_post_critica_strutture_Chiaravalle,malati_attivi_ricoverati_post_critica_strutture_Galantara,malati_attivi_ricoverati_post_critica_strutture_Fossombrone,malati_attivi_ricoverati_post_critica_strutture_Villa_Pini,malati_attivi_ricoverati_post_critica_strutture_RSA_Campofilone,malati_attivi_ricoverati_post_critica_strutture_AO_Ancona_Torrette,malati_attivi_ricoverati_post_critica_strutture_INRCA_Fermo,malati_attivi_ricoverati_post_critica_strutture_OspedaleDaCampo_Jesi,malati_attivi_ricoverati_non_intensiva_totali,malati_attivi_ricoverati_non_intensiva_strutture_Fermo,malati_attivi_ricoverati_non_intensiva_strutture_Jesi,malati_attivi_ricoverati_non_intensiva_strutture_Urbino,malati_attivi_ricoverati_non_intensiva_strutture_Macerata,malati_attivi_ricoverati_non_intensiva_strutture_Senigallia,malati_attivi_ricoverati_non_intensiva_strutture_Fabriano,malati_attivi_ricoverati_non_intensiva_strutture_Camerino,malati_attivi_ricoverati_non_intensiva_strutture_Civitanova,malati_attivi_ricoverati_non_intensiva_strutture_San_Benedetto_dT,malati_attivi_ricoverati_non_intensiva_strutture_INRCA_Ancona,malati_attivi_ricoverati_non_intensiva_strutture_AO_Marche_Nord,malati_attivi_ricoverati_non_intensiva_strutture_AO_Ancona_Torrette,malati_attivi_ricoverati_non_intensiva_strutture_Villa_Pini,malati_quarantena_domiciliare_totali,malati_quarantena_domiciliare_attivi_totali,malati_quarantena_domiciliare_attivi_operatori_sanitari,malati_quarantena_domiciliare_attivi_sintomatici,malati_quarantena_domiciliare_attivi_asintomatici,malati_quarantena_domiciliare_provincia_pesaro_urbino_totali,malati_quarantena_domiciliare_provincia_pesaro_urbino_attivi_totali,malati_quarantena_domiciliare_provincia_pesaro_urbino_attivi_operatori_sanitari,malati_quarantena_domiciliare_provincia_pesaro_urbino_attivi_sintomatici,malati_quarantena_domiciliare_provincia_pesaro_urbino_attivi_asintomatici,malati_quarantena_domiciliare_provincia_ancona_totali,malati_quarantena_domiciliare_provincia_ancona_attivi_totali,malati_quarantena_domiciliare_provincia_ancona_attivi_operatori_sanitari,malati_quarantena_domiciliare_provincia_ancona_attivi_sintomatici,malati_quarantena_domiciliare_provincia_ancona_attivi_asintomatici,malati_quarantena_domiciliare_provincia_macerata_totali,malati_quarantena_domiciliare_provincia_macerata_attivi_totali,malati_quarantena_domiciliare_provincia_macerata_attivi_operatori_sanitari,malati_quarantena_domiciliare_provincia_macerata_attivi_sintomatici,malati_quarantena_domiciliare_provincia_macerata_attivi_asintomatici,malati_quarantena_domiciliare_provincia_fermo_totali,malati_quarantena_domiciliare_provincia_fermo_attivi_totali,malati_quarantena_domiciliare_provincia_fermo_attivi_operatori_sanitari,malati_quarantena_domiciliare_provincia_fermo_attivi_sintomatici,malati_quarantena_domiciliare_provincia_fermo_attivi_asintomatici,malati_quarantena_domiciliare_provincia_ascoli_piceno_totali,malati_quarantena_domiciliare_provincia_ascoli_piceno_attivi_totali,malati_quarantena_domiciliare_provincia_ascoli_piceno_attivi_operatori_sanitari,malati_quarantena_domiciliare_provincia_ascoli_piceno_attivi_sintomatici,malati_quarantena_domiciliare_provincia_ascoli_piceno_attivi_asintomatici,decessi_totali_decessi,decessi_totali_sesso_maschio,decessi_totali_sesso_femmina,decessi_totali_provincia_pesaro_urbino,decessi_totali_provincia_ancona,decessi_totali_provincia_macerata,decessi_totali_provincia_fermo,decessi_totali_provincia_ascoli_piceno,decessi_totali_provincia_extra_regione,decessi_odierni_decessi
2020-02-25,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-26,0,19,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-27,0,27,3,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28,0,46,6,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,0,65,11,0,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,0,98,25,0,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-02,0,134,35,0,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
2020-03-03,0,198,61,0,64,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
2020-03-04,0,287,84,0,89,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,1,0,0,0,0,3
2020-03-05,0,413,124,0,126,40,124,100,19,2,3,0,0,0,120,44,76,19,12,2,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,4,2,0,0,0,0,0,0,0,2,35,14,0,0,704,116,61,643,0,480,68,47,433,0,147,39,3,144,0,36,3,6,30,0,33,6,5,28,0,8,8,0,8,4,4,0,3,1,0,0,0,0,0
2020-03-06,0,586,159,0,173,35,159,126,23,7,3,0,0,0,155,62,93,20,12,2,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,6,0,0,0,0,0,0,0,0,2,50,15,0,0,981,183,79,902,0,654,65,64,590,0,209,85,6,203,0,65,13,5,60,0,42,9,4,38,0,11,11,0,11,4,4,0,3,1,0,0,0,0,0
2020-03-07,0,816,207,0,230,48,200,152,38,7,3,0,0,0,194,70,124,33,21,3,0,4,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,6,6,0,0,1,0,0,0,0,3,46,29,0,0,1230,235,111,1119,0,774,82,89,685,0,291,122,8,283,0,68,15,9,59,0,84,15,5,79,0,13,1,0,13,6,6,0,4,2,0,0,0,0,2
2020-03-08,0,1034,270,0,218,63,272,204,54,9,5,0,0,0,265,114,151,41,24,8,0,3,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,12,0,0,0,1,0,0,0,0,3,77,17,0,0,1553,246,131,1422,0,905,87,100,805,0,413,149,10,403,0,130,21,16,114,0,90,15,5,85,0,15,1,0,15,7,7,0,5,2,0,0,0,0,1
2020-03-09,0,1250,323,0,216,53,323,246,63,9,5,0,0,0,313,130,183,47,25,8,0,5,1,3,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,13,2,10,0,6,0,8,0,0,3,71,23,0,0,1553,274,131,1422,0,905,87,100,805,0,413,149,10,403,0,130,21,16,114,0,90,16,5,85,0,15,1,0,15,10,8,2,8,2,0,0,0,0,3
2020-03-10,0,1437,394,0,187,71,394,296,81,11,6,0,0,0,376,163,213,54,28,9,0,5,1,4,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,19,0,1,0,2,0,33,0,0,2,72,30,0,0,1985,343,260,1725,0,1051,117,198,853,0,631,181,28,603,0,154,27,22,132,0,112,15,9,103,0,37,3,3,34,18,14,4,15,2,1,0,0,0,8
2020-03-11,0,1656,479,0,219,85,479,342,110,17,8,1,1,0,461,183,278,66,29,11,0,5,1,6,3,4,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,19,17,11,0,0,0,37,0,0,4,83,41,0,0,1909,299,264,1645,0,1007,101,198,809,0,630,162,34,596,0,126,18,20,106,0,110,15,9,101,0,36,3,3,33,22,17,5,19,2,1,0,0,0,4
2020-03-12,0,1907,592,0,251,113,592,403,142,32,11,1,3,0,570,240,330,76,23,17,0,5,1,7,3,13,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,25,17,17,3,0,0,39,1,0,7,92,53,0,0,2226,292,296,1930,0,1109,114,218,891,0,721,147,40,681,0,177,15,24,153,0,166,12,11,155,0,53,4,3,50,27,22,5,23,2,1,1,0,0,5
2020-03-13,0,2218,724,0,311,132,725,496,158,48,16,2,5,0,698,276,422,85,24,21,0,5,1,7,3,17,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,27,40,23,3,0,3,54,0,0,9,128,50,0,0,2642,319,334,2308,0,1223,128,229,994,0,854,145,45,809,0,318,24,40,278,0,174,16,12,162,0,73,6,8,65,36,29,7,30,4,1,1,0,0,9
2020-03-14,0,2551,899,0,333,175,899,591,215,58,22,7,6,0,863,321,542,93,26,21,0,6,4,7,3,18,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,54,22,33,2,25,3,54,1,0,17,174,64,0,0,2851,351,306,2545,0,1167,135,139,1028,0,894,152,55,839,0,442,35,76,366,0,223,21,24,199,0,125,8,12,113,46,37,9,40,4,1,1,0,0,10
2020-03-15,0,2937,1134,0,386,235,1133,712,267,94,36,14,10,0,1087,468,619,98,25,22,3,6,5,6,3,18,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,511,60,28,42,3,31,5,42,3,0,28,198,71,0,0,3458,392,438,3020,0,1479,147,255,1224,0,934,155,60,874,0,517,40,76,441,0,322,31,33,289,0,206,19,14,192,57,43,14,49,6,1,1,0,0,11
2020-03-16,0,3237,1243,0,300,109,1242,733,323,117,36,21,12,0,1185,547,638,110,24,22,4,8,8,7,4,18,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,512,53,36,32,3,39,2,45,1,0,24,195,82,0,0,3716,408,480,3236,0,1466,148,250,1216,0,993,136,67,926,0,594,54,88,506,0,439,49,57,382,0,224,21,18,206,69,50,19,59,6,2,2,0,0,12
2020-03-17,0,3572,1372,0,335,129,1371,812,356,128,36,23,16,0,1302,594,708,109,28,26,5,7,9,7,3,10,7,0,7,144,5,8,3,0,0,0,0,0,116,12,0,29,16,13,0,0,0,0,0,0,426,50,39,37,7,42,2,45,8,0,25,93,78,0,0,3862,392,529,3333,0,1621,156,281,1340,0,924,114,71,853,0,566,47,98,468,0,452,54,58,394,0,299,21,21,278,91,69,22,74,10,3,3,1,0,22
2020-03-18,0,4109,1567,0,537,195,1567,910,403,160,46,25,23,0,1476,719,757,119,32,29,5,7,9,8,5,8,7,0,9,145,5,8,3,0,0,0,0,0,114,15,0,58,22,13,0,0,0,23,0,0,435,50,47,35,2,52,2,42,24,0,22,98,61,0,0,4408,486,648,3760,0,1972,170,371,1601,0,1005,114,90,915,0,627,90,100,527,0,486,89,63,423,0,318,23,24,294,114,83,31,92,10,5,6,1,0,23
2020-03-19,0,4512,1731,0,403,164,1737,983,447,186,68,27,26,0,1623,826,797,141,36,31,7,10,9,15,5,10,8,0,10,140,2,8,3,0,0,0,0,2,110,15,0,77,29,13,5,2,0,28,0,0,439,52,47,29,5,41,1,44,42,7,23,87,61,0,0,4793,444,723,4070,0,2113,173,401,1712,0,1063,124,111,952,0,688,49,117,571,0,562,71,70,492,0,367,27,24,343,136,96,40,106,16,6,7,1,0,22
2020-03-20,0,5170,1981,0,658,250,1981,1099,513,215,80,43,31,0,1845,1003,842,138,34,33,7,10,8,12,6,10,8,0,10,154,7,8,10,0,0,0,0,0,113,16,0,97,33,13,5,8,0,38,0,0,453,49,69,35,8,41,5,45,41,8,24,72,56,0,0,4934,446,769,4165,0,2163,173,419,1744,0,1047,117,128,919,0,725,59,122,603,0,616,74,78,538,0,383,23,22,361,153,106,47,115,23,7,7,1,0,17
2020-03-21,0,5740,2153,0,570,172,2153,1186,564,238,82,50,33,2,1998,1115,883,141,36,34,6,10,8,15,6,10,8,0,8,128,7,8,10,0,0,0,0,0,87,16,0,120,33,13,9,11,0,44,10,0,494,45,68,43,9,68,3,45,38,36,30,48,61,0,0,5364,484,840,4524,0,2309,172,442,1867,0,1178,125,152,1026,0,807,61,137,670,0,646,79,81,565,0,424,26,28,396,183,124,59,131,27,10,14,1,0,30
2020-03-22,0,6391,2421,0,651,268,2421,1249,676,293,113,56,34,4,2234,1280,954,138,34,35,6,10,8,15,6,10,9,0,5,122,7,8,12,0,0,0,0,0,79,16,0,137,33,13,9,23,0,49,10,0,557,51,108,40,19,79,5,50,43,18,38,44,62,0,0,4916,484,858,4058,0,2209,172,432,1777,0,1096,147,173,923,0,774,58,146,628,0,555,88,83,472,0,282,19,24,258,202,136,66,145,30,11,15,1,0,19
2020-03-23,0,6764,2551,0,373,130,2569,1312,702,326,133,61,35,8,2359,1329,1030,148,36,42,6,10,9,15,5,10,9,0,6,128,13,7,11,13,0,0,0,0,67,17,0,162,32,13,19,33,0,55,10,0,592,48,95,59,14,79,4,50,43,22,38,69,71,0,0,4916,484,858,4058,0,2209,172,432,1777,0,1096,147,173,923,0,774,58,146,628,0,555,88,83,472,0,282,19,24,258,230,154,76,161,39,13,16,1,0,28
2020-03-24,0,7229,2736,0,465,185,2736,1371,751,368,139,64,43,8,2498,1487,1011,149,36,38,7,10,9,15,7,11,9,1,6,118,4,6,9,13,0,0,0,0,69,17,0,169,33,14,18,39,0,58,7,0,575,48,82,62,6,70,5,48,66,29,37,47,75,0,0,5397,557,1158,4239,0,2371,200,483,1888,0,1333,162,366,967,0,812,82,173,639,0,581,94,101,480,0,300,19,35,265,287,197,90,187,48,31,16,1,4,57
2020-03-25,0,7896,2934,0,667,198,2934,1432,820,395,160,80,47,8,2639,1553,1086,148,35,37,7,10,9,13,8,12,10,1,6,179,4,7,11,13,3,0,0,0,124,17,0,182,33,14,32,39,0,59,5,0,577,53,83,70,4,69,4,50,73,30,42,18,81,0,0,5872,600,1339,4533,0,2528,203,539,1989,0,1529,197,458,1071,0,933,86,200,733,0,582,93,106,476,0,300,21,36,264,310,210,100,197,53,33,22,1,4,23
2020-03-26,0,8623,3114,0,727,180,3114,1474,869,405,204,111,51,9,2795,1652,1143,166,39,39,8,14,9,15,9,12,11,2,8,261,9,8,13,13,3,13,0,0,109,93,0,198,34,14,35,52,0,58,5,0,518,56,83,63,7,73,4,50,66,30,40,35,11,0,0,6155,619,1457,4698,0,2655,226,576,2079,0,1678,192,517,1161,0,959,92,216,743,0,602,91,114,488,0,261,18,34,227,336,228,108,212,59,37,22,2,4,26
2020-03-27,0,9060,3196,0,437,82,3196,1475,905,411,233,118,54,10,2850,1709,1141,162,38,38,8,14,9,15,8,12,10,2,8,257,4,8,16,13,3,14,0,0,107,92,0,209,34,18,36,52,0,60,9,0,513,56,83,38,2,73,4,50,80,31,37,50,9,0,0,6368,647,1562,4806,0,2691,244,593,2098,0,1744,203,565,1179,0,991,93,227,764,0,645,88,132,513,0,297,19,45,252,364,246,118,228,68,37,24,3,4,28
2020-03-28,0,9884,3373,0,824,177,3373,1507,944,457,241,163,61,10,2999,1846,1153,166,40,40,7,14,8,15,8,12,10,2,10,270,8,8,16,13,5,14,0,0,99,95,12,188,34,18,26,40,0,60,10,0,529,57,89,47,5,76,0,51,85,32,33,50,4,0,0,6522,695,1677,4845,0,2715,273,635,2080,0,1818,212,616,1202,0,1010,96,238,772,0,682,95,142,540,0,297,19,46,251,386,257,129,242,71,39,26,3,5,22
2020-03-29,0,10431,3558,0,547,185,3558,1577,1019,476,246,179,61,12,3160,1992,1168,168,39,41,6,17,9,15,7,12,11,3,8,311,9,8,14,16,2,14,6,14,123,97,8,158,34,18,26,10,0,60,10,0,531,46,78,50,9,69,2,51,77,33,35,38,3,40,0,6523,717,1757,4766,0,2669,275,660,2009,0,1762,226,633,1129,0,1059,102,251,808,0,670,95,139,531,0,363,19,74,289,417,275,142,255,81,45,28,3,5,31
2020-03-30,0,10979,3684,0,548,126,3684,1639,1060,477,246,197,65,16,3251,2086,1165,167,36,42,8,17,9,15,8,12,11,2,7,315,9,7,16,16,3,14,5,14,127,96,8,160,34,18,26,15,0,59,8,0,523,46,78,47,3,71,2,52,76,24,38,35,4,47,0,6522,695,1677,4845,0,2715,273,635,2080,0,1818,212,616,1202,0,1010,96,238,772,0,682,95,142,540,0,297,19,46,251,452,305,147,273,85,52,34,3,5,35
2020-03-31,0,11724,3825,0,745,141,3825,1664,1116,493,259,222,71,21,3352,2237,1115,169,35,43,8,14,12,15,8,12,11,2,9,299,5,7,13,18,2,14,5,14,116,97,8,155,34,18,26,10,0,59,8,0,492,53,57,41,3,58,1,47,65,34,39,42,0,52,0,6798,768,1939,4859,0,2631,321,665,1966,0,2094,241,801,1293,0,1058,99,261,797,0,662,90,141,521,0,353,17,71,282,477,322,155,283,95,54,37,3,5,25
2020-04-01,0,12296,3962,0,572,137,3962,1722,1174,506,263,224,73,29,3456,2304,1152,168,35,42,8,14,13,15,8,12,11,2,8,296,4,7,13,18,3,14,5,14,123,87,8,156,34,18,26,10,0,60,8,0,532,53,78,49,2,67,2,45,76,32,41,35,0,52,0,6904,793,2060,4844,0,2836,343,889,1947,0,1942,241,676,1266,0,1056,101,259,797,0,699,91,159,540,0,371,17,77,294,503,338,165,294,101,62,37,4,5,26
2020-04-02,0,12943,4098,0,647,136,4098,1756,1211,533,284,227,87,40,3555,2405,1150,164,35,42,8,15,11,15,9,11,11,1,6,305,5,7,15,18,3,14,5,15,128,87,8,154,28,18,26,14,0,60,8,0,527,69,73,42,3,62,0,50,75,28,42,36,0,47,0,6990,848,2173,4817,0,2917,370,961,1956,0,1932,254,688,1244,0,1059,103,270,789,0,728,102,179,549,0,354,19,75,279,557,368,189,322,114,67,42,6,6,54
2020-04-03,0,13678,4230,0,735,132,4230,1786,1263,561,298,232,90,42,3631,2491,1140,158,35,41,8,7,13,15,9,11,13,0,6,295,5,6,13,19,2,14,5,6,129,88,8,154,28,18,26,14,0,60,8,0,533,73,72,37,1,64,1,50,75,28,41,42,2,47,0,6960,874,2234,4726,0,2920,370,1021,1899,0,1919,251,689,1230,0,1022,110,266,756,0,760,126,185,575,0,339,17,73,266,574,381,193,331,116,69,45,7,6,17
2020-04-04,0,14472,4341,0,794,111,4341,1820,1290,598,305,233,95,270,3497,2347,1150,153,35,42,10,7,10,14,7,11,13,0,4,291,5,7,12,18,1,14,5,6,130,85,8,164,28,18,26,14,10,59,9,0,542,73,74,42,2,66,0,49,86,26,39,38,0,47,0,7335,908,2361,4974,0,3093,388,1115,1978,0,2003,257,699,1304,0,1097,113,282,815,0,786,132,189,597,0,356,18,76,280,598,398,200,343,120,74,48,7,6,24
2020-04-05,0,15252,4464,0,780,123,4464,1853,1356,614,308,235,98,287,3578,2440,1138,151,29,43,8,8,12,14,9,12,12,0,4,279,5,6,12,18,1,14,5,6,125,79,8,187,28,42,26,14,10,58,9,0,521,71,62,41,2,66,0,51,85,21,42,33,0,47,0,7054,926,2392,4662,0,3058,405,1127,1931,0,1958,256,721,1237,0,1026,116,282,744,0,724,130,190,534,0,288,19,72,216,612,406,206,351,124,74,50,7,6,14
2020-04-06,0,15919,4614,0,667,150,4614,1919,1401,639,312,235,108,296,3706,2565,1141,140,22,42,8,8,10,14,8,12,12,0,4,286,5,6,15,15,1,14,5,6,127,84,8,193,31,42,26,14,15,56,9,0,522,71,62,45,3,66,0,48,79,21,41,39,0,47,0,7148,956,2522,4626,0,3117,424,1211,1906,0,1974,267,752,1222,0,1022,119,283,739,0,705,126,189,516,0,330,20,87,243,630,417,213,359,130,77,51,7,6,18
2020-04-07,0,16619,4710,0,700,96,4710,1956,1429,664,314,235,112,342,3738,2637,1101,139,22,41,7,13,10,14,6,11,11,0,4,277,5,7,14,14,1,14,5,3,123,83,8,198,33,42,26,14,15,58,10,0,487,68,60,36,4,61,0,49,68,15,47,30,2,47,0,7335,1010,2718,4617,0,3337,436,1409,1928,0,1962,275,749,1213,0,988,117,268,720,0,716,158,189,527,0,332,24,103,229,652,430,222,371,133,83,51,8,6,22
2020-04-08,0,17532,4859,0,913,149,4859,2001,1455,714,334,236,119,645,3562,2455,1107,133,22,39,5,10,11,14,6,10,11,0,5,275,4,6,14,14,1,14,5,10,113,86,8,204,33,42,26,14,20,57,12,0,495,62,60,44,3,68,0,50,64,15,47,35,0,47,20774,7906,1116,3115,4791,8967,3654,503,1640,2014,5891,2122,317,875,1247,2899,1015,120,271,744,1766,727,148,202,525,1251,388,28,127,261,669,440,229,379,139,86,51,8,6,17
2020-04-09,0,18194,4955,0,662,96,4955,2044,1481,732,339,236,123,885,3401,2323,1078,133,22,38,5,10,11,13,6,10,11,0,7,271,4,6,17,15,0,14,5,10,114,78,8,211,33,42,26,14,20,59,15,2,463,62,54,36,4,68,0,51,55,10,44,32,0,47,21343,7984,1113,3246,4738,9297,3799,504,1755,2044,6043,2126,321,880,1246,2952,1012,124,282,730,1777,673,136,202,471,1274,374,28,127,247,682,447,235,383,143,89,52,9,6,13
2020-04-10,0,18970,5084,0,776,129,5084,2093,1501,776,343,237,134,1086,3316,2264,1052,127,21,36,5,11,11,13,6,8,11,0,5,264,4,8,17,13,0,14,5,10,110,75,8,209,33,42,26,14,20,56,15,3,452,60,50,36,17,55,0,40,55,11,46,33,2,47,21833,8144,1135,3308,4836,9605,3934,521,1825,2109,6118,2136,323,883,1253,3019,1047,133,280,767,1793,651,131,201,450,1298,376,27,119,257,689,450,239,386,146,90,52,9,6,7
2020-04-11,0,20060,5211,0,1090,127,5211,2121,1547,801,354,249,139,1291,3231,2153,1078,118,20,34,5,7,8,13,7,9,11,0,4,255,4,6,15,11,1,14,5,9,110,73,7,228,33,42,26,3,49,55,14,6,477,63,48,28,20,49,0,44,72,13,47,35,5,53,22260,8046,1154,3316,4730,9858,3975,530,1886,2089,6234,2048,333,828,1220,3060,1020,137,285,735,1796,633,127,201,432,1312,370,27,116,254,700,458,242,391,149,90,54,9,7,11
2020-04-12,0,21057,5303,0,997,92,5303,2140,1590,818,361,253,141,1489,3114,2051,1063,114,17,33,4,8,9,11,6,10,11,0,5,249,5,6,17,12,1,14,5,5,106,71,7,225,33,42,26,3,50,50,15,6,475,55,60,25,26,54,0,46,68,13,40,35,0,53,22632,8164,1166,3362,4802,9989,3990,523,1904,2086,6400,2127,345,847,1280,3096,1029,145,292,737,1824,656,126,209,447,1323,362,27,110,252,713,465,248,399,151,91,55,10,7,13
2020-04-13,0,21513,5381,0,456,78,5381,2181,1605,834,363,254,144,1588,3080,2013,1067,108,11,32,4,8,10,11,6,10,11,0,5,241,3,6,17,12,0,14,5,5,101,71,7,223,33,42,26,3,50,46,17,6,495,56,60,28,26,54,0,50,70,14,49,33,2,53,22767,7997,1164,3357,4640,10041,3919,518,1900,2019,6450,2081,353,852,1229,3108,992,147,287,705,1845,650,119,209,441,1323,355,27,109,246,727,468,259,409,153,92,56,10,7,14
